timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
25924000,0,473977419,85455939,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.049999997,2.6498554,0,nan,nan,3,0,10
26124000,0,473977420,85455939,488081,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.9527913,0,nan,nan,3,0,10
26324000,0,473977420,85455940,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.04,0.037698,0,nan,nan,3,0,10
26524000,0,473977420,85455940,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,-0.03,1.3822601,0,nan,nan,3,0,10
26724000,0,473977420,85455940,488091,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.500243,0,nan,nan,3,0,10
27024000,0,473977420,85455940,488095,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.01,0.83162487,0,nan,nan,3,0,10
27224000,0,473977420,85455940,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,-0.01,2.6324027,0,nan,nan,3,0,10
27424000,0,473977420,85455939,488082,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.01,5.3972716,0,nan,nan,3,0,10
27624000,0,473977420,85455939,488082,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,0.02,3.406957,0,nan,nan,3,0,10
27824000,0,473977420,85455939,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,-0.01,5.5737195,0,nan,nan,3,0,10
28024000,0,473977420,85455939,488095,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.966886,0,nan,nan,3,0,10
28224000,0,473977419,85455939,488099,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.6544814,0,nan,nan,3,0,10
28424000,0,473977420,85455940,488088,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.03,2.9554534,0,nan,nan,3,0,10
28624000,0,473977419,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.02,0.01,0.83441734,0,nan,nan,3,0,10
28824000,0,473977419,85455940,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.625903,0,nan,nan,3,0,10
29024000,0,473977420,85455940,488086,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.06,3.612027,0,nan,nan,3,0,10
29224000,0,473977419,85455940,488097,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.1065946,0,nan,nan,3,0,10
29424000,0,473977419,85455940,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,0.0,3.3380184,0,nan,nan,3,0,10
29624000,0,473977420,85455939,488088,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.03,1.0150536,0,nan,nan,3,0,10
29824000,0,473977419,85455939,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.02,0.02,4.295827,0,nan,nan,3,0,10
30024000,0,473977419,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,-0.01,1.31943,0,nan,nan,3,0,10
30224000,0,473977420,85455940,488095,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.206513,0,nan,nan,3,0,10
30424000,0,473977420,85455940,488081,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.03,5.7698884,0,nan,nan,3,0,10
30624000,0,473977420,85455939,488088,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,1.246303,0,nan,nan,3,0,10
30824000,0,473977420,85455940,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.07,4.2598743,0,nan,nan,3,0,10
31024000,0,473977420,85455940,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.1629229,0,nan,nan,3,0,10
31224000,0,473977420,85455940,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,-0.01,4.3956566,0,nan,nan,3,0,10
31424000,0,473977420,85455940,488088,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.9978195,0,nan,nan,3,0,10
31624000,0,473977420,85455940,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.01,0.02670275,0,nan,nan,3,0,10
31824000,0,473977419,85455939,488097,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.3792953,0,nan,nan,3,0,10
32124000,0,473977419,85455939,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.01,2.1095173,0,nan,nan,3,0,10
32324000,0,473977419,85455940,488100,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.02,5.3082623,0,nan,nan,3,0,10
32532000,0,473977419,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.049999997,3.628258,0,nan,nan,3,0,10
32736000,0,473977419,85455940,488078,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.01,0.0,3.7062721,0,nan,nan,3,0,10
32940000,0,473977419,85455940,488080,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,5.8671007,0,nan,nan,3,0,10
33044000,0,473977419,85455940,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.02,0.02,1.1412371,0,nan,nan,3,0,10
33248000,0,473977420,85455940,488082,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.034908,0,nan,nan,3,0,10
33552000,0,473977420,85455940,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.0,2.1330786,0,nan,nan,3,0,10
33752000,0,473977420,85455939,488078,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,3.6820126,0,nan,nan,3,0,10
33952000,0,473977420,85455940,488079,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.049999997,1.6255518,0,nan,nan,3,0,10
34152000,0,473977419,85455940,488101,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.22845687,0,nan,nan,3,0,10
34352000,0,473977419,85455940,488102,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.428468,0,nan,nan,3,0,10
34552000,0,473977420,85455939,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,-0.04,1.8136927,0,nan,nan,3,0,10
34752000,0,473977420,85455939,488077,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.9726458,0,nan,nan,3,0,10
34952000,0,473977420,85455940,488081,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.0861747,0,nan,nan,3,0,10
35152000,0,473977420,85455939,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.02,-0.01,0.9904452,0,nan,nan,3,0,10
35352000,0,473977420,85455940,488088,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.049999997,1.8393483,0,nan,nan,3,0,10
35552000,0,473977420,85455939,488086,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.02,1.0818977,0,nan,nan,3,0,10
35752000,0,473977420,85455939,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.4898133,0,nan,nan,3,0,10
35952000,0,473977420,85455939,488099,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.690085,0,nan,nan,3,0,10
36152000,0,473977420,85455939,488100,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,0.0,4.5420856,0,nan,nan,3,0,10
36352000,0,473977420,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.049999997,3.407655,0,nan,nan,3,0,10
36552000,0,473977420,85455939,488086,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.01,2.158734,0,nan,nan,3,0,10
36752000,0,473977419,85455939,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,2.7116382,0,nan,nan,3,0,10
36952000,0,473977419,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,5.6395164,0,nan,nan,3,0,10
37152000,0,473977420,85455940,488087,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.06,4.755533,0,nan,nan,3,0,10
37352000,0,473977420,85455940,488086,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.02,1.5157738,0,nan,nan,3,0,10
37552000,0,473977420,85455940,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.03,4.741222,0,nan,nan,3,0,10
37752000,0,473977420,85455940,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.03,-0.049999997,1.8536596,0,nan,nan,3,0,10
37952000,0,473977420,85455939,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.049999997,5.4253707,0,nan,nan,3,0,10
38152000,0,473977420,85455940,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.03,5.4658613,0,nan,nan,3,0,10
38352000,0,473977420,85455939,488088,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,5.3843565,0,nan,nan,3,0,10
38552000,0,473977420,85455940,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,3.1346936,0,nan,nan,3,0,10
38852000,0,473977420,85455940,488103,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.08,5.3384557,0,nan,nan,3,0,10
39052000,0,473977419,85455940,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.396485,0,nan,nan,3,0,10
39252000,0,473977420,85455940,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.03,1.6824478,0,nan,nan,3,0,10
39452000,0,473977420,85455940,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.03,1.1806805,0,nan,nan,3,0,10
39652000,0,473977420,85455940,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.338761,0,nan,nan,3,0,10
39852000,0,473977419,85455940,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,-0.01,0.0,5.699205,0,nan,nan,3,0,10
40052000,0,473977420,85455939,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5309577,0,nan,nan,3,0,10
40252000,0,473977420,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.04,1.1644493,0,nan,nan,3,0,10
40452000,0,473977419,85455939,488091,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.04,0.25550866,0,nan,nan,3,0,10
40652000,0,473977419,85455939,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.01,0.0,0.91243124,0,nan,nan,3,0,10
40852000,0,473977419,85455940,488084,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.44522038,0,nan,nan,3,0,10
41052000,0,473977420,85455940,488083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.7817541,0,nan,nan,3,0,10
41252000,0,473977419,85455940,488087,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.02,-0.01,0.85588425,0,nan,nan,3,0,10
41452000,0,473977420,85455939,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,2.7624257,0,nan,nan,3,0,10
41652000,0,473977419,85455940,488101,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.0,2.1416304,0,nan,nan,3,0,10
41852000,0,473977420,85455939,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0445487,0,nan,nan,3,0,10
42052000,0,473977420,85455939,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.03,2.8139114,0,nan,nan,3,0,10
42252000,0,473977420,85455940,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,0.03,5.940402,0,nan,nan,3,0,10
42452000,0,473977419,85455940,488081,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.0631814,0,nan,nan,3,0,10
42652000,0,473977420,85455939,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.7253838,0,nan,nan,3,0,10
42852000,0,473977420,85455939,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.146473,0,nan,nan,3,0,10
43052000,0,473977420,85455940,488095,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.06,5.766398,0,nan,nan,3,0,10
43252000,0,473977420,85455940,488083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,4.1029735,0,nan,nan,3,0,10
43452000,0,473977420,85455940,488083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.04,0.86897385,0,nan,nan,3,0,10
43752000,0,473977419,85455940,488087,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.02,3.4785132,0,nan,nan,3,0,10
43952000,0,473977420,85455940,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.01,0.0,0.8516956,0,nan,nan,3,0,10
44152000,0,473977419,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.9705071,0,nan,nan,3,0,10
44352000,0,473977420,85455939,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.04,3.2088678,0,nan,nan,3,0,10
44552000,0,473977420,85455939,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.5406451,0,nan,nan,3,0,10
44752000,0,473977419,85455939,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,5.1182017,0,nan,nan,3,0,10
44952000,0,473977419,85455939,488084,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.01,0.01,5.440729,0,nan,nan,3,0,10
45152000,0,473977419,85455940,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,-0.049999997,1.4358401,0,nan,nan,3,0,10
45352000,0,473977420,85455940,488095,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.4367127,0,nan,nan,3,0,10
45552000,0,473977420,85455939,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.04,1.275449,0,nan,nan,3,0,10
45752000,0,473977420,85455939,488091,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.1773667,0,nan,nan,3,0,10
45952000,0,473977419,85455940,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,0.03,3.5746782,0,nan,nan,3,0,10
46152000,0,473977419,85455939,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.03,0.0,0.04,6.1472178,0,nan,nan,3,0,10
46352000,0,473977419,85455939,488091,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.02,0.0,0.797941,0,nan,nan,3,0,10
46552000,0,473977420,85455940,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.64854527,0,nan,nan,3,0,10
46752000,0,473977419,85455940,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,5.595186,0,nan,nan,3,0,10
46952000,0,473977419,85455939,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.049999997,5.802176,0,nan,nan,3,0,10
47152000,0,473977419,85455939,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,0.90789354,0,nan,nan,3,0,10
47352000,0,473977420,85455940,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.4659915,0,nan,nan,3,0,10
47552000,0,473977420,85455939,488098,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.07,2.60378,0,nan,nan,3,0,10
47752000,0,473977419,85455940,488098,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.0880063,0,nan,nan,3,0,10
47952000,0,473977420,85455940,488096,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.04,3.5882912,0,nan,nan,3,0,10
48152000,0,473977419,85455940,488091,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.07,5.1785884,0,nan,nan,3,0,10
48352000,0,473977419,85455940,488082,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,-0.01,0.0,3.7230268,0,nan,nan,3,0,10
48552000,0,473977420,85455940,488082,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,-0.01,0.01,3.728088,0,nan,nan,3,0,10
48752000,0,473977419,85455940,488083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,6.1358733,0,nan,nan,3,0,10
49052000,0,473977419,85455940,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,5.5939646,0,nan,nan,3,0,10
49252000,0,473977419,85455940,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,0.36214516,0,nan,nan,3,0,10
49452000,0,473977419,85455940,488093,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.02,4.9445467,0,nan,nan,3,0,10
